Computer Name,IP Address,Operating System,Provider Type,Count
CMRUCT21046.sabc.cm,"fe80::5ae8:1bd7:f391:9c13
10.96.2.61",Windows 10 Professionnel,Tanium Client,1
CMRLPT21078.sabc.cm,"fe80::1adf:d506:9f34:87ab
10.96.75.56",Windows 10 Entreprise,Tanium Client,1
CMRLPT19287.sabc.cm,"fe80::5652:c92e:31ec:bf11
10.102.8.52",Windows 10 Entreprise,Tanium Client,1
CMRUCT25084.sabc.cm,"fe80::f25f:d84:ba2b:3f60
10.97.225.58",Windows 10 Entreprise,Tanium Client,1
CMRUCT20063.sabc.cm,"fe80::6afd:f52d:9b93:5d85
10.97.224.172",Windows 10 Entreprise,Tanium Client,1
CMRUCT23207.sabc.cm,"fe80::cf16:1b0d:3700:d5f6
10.97.224.179",Windows 10 Entreprise,Tanium Client,1
CMRLPT20118.sabc.cm,"fe80::93c:a96f:41dd:22b1
10.102.8.209",Windows 10 Entreprise,Tanium Client,1
CMRLPT23204.sabc.cm,"fe80::8a85:fc17:54dc:79cc
10.147.67.16",Windows 10 Entreprise,Tanium Client,1
CMRUCT21124.sabc.cm,"fe80::2439:67ae:57ce:e38
10.96.2.56",Windows 10 Entreprise,Tanium Client,1
CMRLPT24162.sabc.cm,"fe80::d88a:149f:f8d9:bd97
10.194.190.117",Windows 10 Entreprise,Tanium Client,1
CMRUCT24076.sabc.cm,"fe80::860f:77aa:55df:1cb8
10.102.2.5",Windows 10 Entreprise,Tanium Client,1
CMRLPT23303.sabc.cm,"fe80::3ae6:c040:ab65:19e7
10.100.0.122",Windows 10 Entreprise,Tanium Client,1
CMRUCT22012.sabc.cm,"fe80::5319:b8ff:b712:760a
10.98.2.108",Windows 10 Entreprise,Tanium Client,1
CMRLPT23210.sabc.cm,"fe80::1bf4:50a9:2953:c28f
10.102.8.16",Windows 10 Entreprise,Tanium Client,1
SABCMSQL201.sabc.cm,"::1
10.6.42.153
10.103.245.7",Windows Server 2019 Standard,Tanium Client,1
CMRUCT20016.sabc.cm,"::1
10.99.2.4",Windows 10 Entreprise,Tanium Client,1
CMRLPT23166.sabc.cm,"fe80::4275:e84a:9410:c435
10.97.225.43",Windows 10 Entreprise,Tanium Client,1
CMRUCT24062.sabc.cm,"fe80::5656:8f7b:23f4:a748
10.97.36.12",Windows 10 Entreprise,Tanium Client,1
CMRUCT24192.sabc.cm,"fe80::8592:3da:1f9a:522e
10.97.224.82",Windows 10 Entreprise,Tanium Client,1
CMRLPT25051.sabc.cm,"fe80::bc7f:9a45:98ce:ccd0
10.96.80.5",Windows 11 Entreprise,Tanium Client,1
CMRLPT21089.sabc.cm,"fe80::4136:4aa8:f0d0:649
10.96.2.37",Windows 11 Entreprise,Tanium Client,1
CMRUCT21026.sabc.cm,"fe80::1394:91ca:4d6e:bfb8
10.98.2.31",Windows 10 Entreprise,Tanium Client,1
CMRUCT20138.sabc.cm,"fe80::3355:9675:ebad:a5fc
10.96.2.81",Windows 10 Entreprise,Tanium Client,1
garousine002.sabc.cm,"fe80::9ede:2685:bb16:67a8
fe80::75cf:9c59:9b5b:ff69
10.99.7.202
10.253.140.251",Windows Server 2019 Standard,Tanium Client,1
BALILIMS601.sabc.cm,"::1
10.103.246.6",Windows Server 2016 Standard,Tanium Client,1
CMRLPT23026.sabc.cm,"fe80::b9b6:3756:6aab:bcbf
10.99.0.29",Windows 10 Entreprise,Tanium Client,1
CMRUCT22071.sabc.cm,"fe80::1c5f:3561:a551:1a2f
10.97.84.8",Windows 10 Entreprise,Tanium Client,1
CMRLPT21094.sabc.cm,"fe80::544d:bf0c:3a2d:aa01
10.102.34.61",Windows 10 Entreprise,Tanium Client,1
CMRLPT22063.sabc.cm,"fe80::4b2b:b62d:349d:5826
192.168.1.197",Windows 10 Entreprise,Tanium Client,1
CMRLPT23102.sabc.cm,"fe80::c0a4:8fe5:7aec:20d9
10.102.2.73",Windows 10 Entreprise,Tanium Client,1
CMRLPT24091.sabc.cm,"fe80::a0b3:d16f:7563:4574
10.99.2.20",Windows 10 Entreprise,Tanium Client,1
CMRUCT21049.sabc.cm,"fe80::eee2:b8f0:fd43:3c9b
10.97.224.40",Windows 10 Entreprise,Tanium Client,1
CMRLPT23041.sabc.cm,"fe80::3606:bd37:82c3:4bf0
10.98.0.25",Windows 11 Entreprise,Tanium Client,1
CMRLPT23304.sabc.cm,"fe80::2538:c735:e601:1fd9
10.96.75.35",Windows 11 Entreprise,Tanium Client,1
SABCERP601.sabc.cm,"::1
10.103.246.10",Windows Server 2019 Standard,Tanium Client,1
CMRLPT24009.sabc.cm,"fe80::ab10:2784:abfa:6c8f
fe80::a257:2741:a122:a1
10.100.4.87
10.100.0.106",Windows 10 Entreprise,Tanium Client,1
CMRLPT21124.sabc.cm,"fe80::50e9:e3a8:5782:a4eb
10.100.5.65",Windows 11 Entreprise,Tanium Client,1
CMRLPT21138.sabc.cm,"fe80::416f:6925:965f:416
10.97.225.169",Windows 10 Entreprise,Tanium Client,1
CMRLPT24084.sabc.cm,"fe80::2434:f1fb:6d37:f6f0
192.168.107.249",Windows 10 Entreprise,Tanium Client,1
CMRLPT22046.sabc.cm,"fe80::4a60:a47d:5ef5:4358
10.100.0.188",Windows 10 Entreprise,Tanium Client,1
CMRLPT21056.sabc.cm,"fe80::f00e:fe1e:2612:f4e8
10.98.0.10",Windows 10 Entreprise,Tanium Client,1
CMRUCT24187.sabc.cm,"fe80::86b3:6aec:9c22:fb78
10.96.70.18",Windows 11 Entreprise,Tanium Client,1
BAFOUSIN003.sabc.cm,"fe80::159e:659a:82ff:e431
fe80::5e4c:8e03:381b:baec
10.98.7.172
10.253.130.8",Windows Server 2019 Standard,Tanium Client,1
CMRLPT23138.sabc.cm,"fe80::787e:5f33:9a04:7173
192.168.125.58
fe80::2e88:cf34:abd:76e2
fe80::aa55:6636:d900:c479
192.168.137.1
10.43.31.38",Windows 10 Professionnel,Tanium Client,1
CMRLPT23136.sabc.cm,"fe80::5ad5:dcd7:5cb0:809d
10.51.123.38",Windows 11 Entreprise,Tanium Client,1
CMRUCT23002.sabc.cm,"fe80::d6a4:97fc:9770:da51
10.97.224.83",Windows 10 Entreprise,Tanium Client,1
CMRUCT21007.sabc.cm,"fe80::64e1:7004:705f:15f7
10.102.112.18",Windows 10 Entreprise,Tanium Client,1
YAOUVPRX102.sabc.cm,"fe80::a34c:857a:2883:9112
fe80::49a7:3714:30ef:79ff
10.97.241.39
10.97.240.42",Windows Server 2019 Standard,Tanium Client,1
CMRLPT24153.sabc.cm,"fe80::2f58:f1a5:2d23:d08b
10.102.8.75",Windows 10 Entreprise,Tanium Client,1
cmruct22001.sabc.cm,"fe80::69a5:1ee1:6a75:308e
10.99.2.59",Windows 10 Entreprise,Tanium Client,1
SOCAHUSKY101.sabc.cm,"fe80::7cdb:d7b7:521c:fdcb
10.102.7.91",Windows Server 2019 Standard,Tanium Client,1
CMRLPT22025.sabc.cm,"fe80::a93a:828f:423a:e877
10.97.225.221",Windows 10 Entreprise,Tanium Client,1
CMRLPT23160.sabc.cm,"fe80::aa7:14f7:9b9e:18ec
10.61.84.97",Windows 10 Entreprise,Tanium Client,1
CMRUCT21047.sabc.cm,"fe80::c79a:5871:e903:761e
10.96.70.140",Windows 10 Entreprise,Tanium Client,1
CMRUCT23209.sabc.cm,"fe80::3233:9e72:3a11:a092
10.97.224.48",Windows 10 Entreprise,Tanium Client,1
CMRLPT21011.sabc.cm,"fe80::39d0:d1ba:ae86:494b
10.96.70.78",Windows 10 Entreprise,Tanium Client,1
CMRLPT24113.sabc.cm,"fe80::761f:f3ef:5a9c:b642
10.100.0.175",Windows 10 Entreprise,Tanium Client,1
CMRLPT23189.sabc.cm,"fe80::895b:d6f1:50a:7535
10.124.104.212
10.96.113.18
fe80::77a5:e14c:20ef:26d8",Windows 10 Entreprise,Tanium Client,1
CMRUCT19073.sabc.cm,"fe80::5989:1953:3b75:5fb1
10.102.8.190",Windows 10 Entreprise,Tanium Client,1
SOCAECOSYS101.sabc.cm,"fe80::8546:ae06:8da3:5f02
10.102.1.35",Windows Server 2019 Standard,Tanium Client,1
CMRUCT24148.sabc.cm,"fe80::4cdf:a06c:db22:5846
10.96.161.18",Windows 10 Entreprise,Tanium Client,1
CMRUCT21103.sabc.cm,"fe80::82ed:5cce:6178:e447
10.102.2.16",Windows 10 Entreprise,Tanium Client,1
SABCAZMIG101.sabc.cm,"fe80::b499:4457:5038:ec9f
10.100.1.180",Windows Server 2019 Standard,Tanium Client,1
CMRLPT22045.sabc.cm,"fe80::e63d:4cb1:b6f8:748c
10.102.33.205",Windows 10 Entreprise,Tanium Client,1
CMRUCT23168.sabc.cm,"fe80::2b52:c3f1:24b3:37ce
10.96.160.12",Windows 11 Professionnel,Tanium Client,1
CMRLPT24140.sabc.cm,"fe80::d15:beee:b0c6:86d5
10.229.26.180",Windows 10 Entreprise,Tanium Client,1
CMRUCT21044.sabc.cm,"fe80::8e30:ccc5:9a9:b6d7
10.96.2.84",Windows 10 Entreprise,Tanium Client,1
CMRUCT23282.sabc.cm,"fe80::1a88:f63a:bd55:56a5
10.96.161.13",Windows 10 Entreprise,Tanium Client,1
CMRUCT24134.sabc.cm,"fe80::4f5e:efd0:4779:9d53
10.96.161.42",Windows 10 Entreprise,Tanium Client,1
CMRUCT23299.sabc.cm,"fe80::ca78:e681:1a76:ce64
10.96.161.24",Windows 10 Entreprise,Tanium Client,1
CMRUCT22047.sabc.cm,"fe80::d47e:153d:566c:f3ac
10.96.70.162",Windows 10 Entreprise,Tanium Client,1
CMRLPT23253.sabc.cm,"fe80::d6a6:cffc:9e52:5926
192.168.1.135",Windows 10 Entreprise,Tanium Client,1
SABCELO101.sabc.cm,"::1
10.103.244.24",Windows Server 2019 Standard,Tanium Client,1
CMRLPT23183.sabc.cm,"fe80::b7f7:296e:43da:855e
10.99.36.13",Windows 11 Entreprise,Tanium Client,1
CMRLPT21067.sabc.cm,"fe80::58f7:a5fa:67a8:2969
10.100.0.233",Windows 10 Entreprise,Tanium Client,1
SABCGED104.sabc.cm,"fe80::a27d:57ef:8c7b:5d89
10.100.1.203",Windows Server 2019 Standard,Tanium Client,1
SABCPERM101.sabc.cm,"fe80::5fba:5365:3c45:749f
10.100.1.117",Windows Server 2019 Standard,Tanium Client,1
SABCMOS601.sabc.cm,"::1
10.103.246.13",Windows Server 2019 Standard,Tanium Client,1
CMRLPT23035.sabc.cm,"fe80::71e3:ea2d:6f36:971d
10.96.75.37",Windows 11 Entreprise,Tanium Client,1
CMRUCT24136.sabc.cm,"fe80::70e0:e6cc:6442:c7db
10.96.161.83",Windows 10 Entreprise,Tanium Client,1
CMRLPT19205.sabc.cm,"fe80::c9ce:a096:dd:997e
10.102.8.78",Windows 10 Entreprise,Tanium Client,1
CMRUCT23307.sabc.cm,"fe80::65a4:8ab7:767c:ceec
fe80::ffdd:457c:cfed:d82f
10.99.2.39
10.99.0.10",Windows 10 Entreprise,Tanium Client,1
CMRUCT24131.sabc.cm,"fe80::63b8:adbb:e26c:cf34
10.96.161.76",Windows 10 Entreprise,Tanium Client,1
CMRUCT24049.sabc.cm,"fe80::cb42:650a:d593:64d6
10.97.224.59",Windows 10 Entreprise,Tanium Client,1
CMRLPT24151.sabc.cm,"fe80::f4e1:1894:1604:82cb
10.102.8.56",Windows 10 Entreprise,Tanium Client,1
CMRLPT24020.sabc.cm,"fe80::250d:b7b:a9f8:7189
10.98.0.47",Windows 10 Entreprise,Tanium Client,1
CMRUCT23188.sabc.cm,"fe80::a998:d09e:8910:62cf
10.100.4.87",Windows 10 Entreprise,Tanium Client,1
mesttebaf.sabc.cm,"fe80::53ea:b691:eb00:9b4b
fe80::db3:111a:115a:613a
10.253.130.60
10.98.7.146",Windows Server 2019 Standard,Tanium Client,1
VEEAMSERVERGARO.sabc.cm,"fe80::cd16:aaf5:78cd:999c
10.99.7.195",Windows Server 2019 Standard,Tanium Client,1
CMRUCT22103.sabc.cm,"fe80::2825:aab1:f588:2064
10.102.9.146",Windows 10 Entreprise,Tanium Client,1
CMRLPT22103.sabc.cm,"fe80::e9a6:2bea:1b08:89d5
10.187.125.219",Windows 10 Entreprise,Tanium Client,1
CMRUCT23151.sabc.cm,"fe80::6500:9dcf:2984:826
10.100.4.41",Windows 10 Entreprise,Tanium Client,1
AKWAPDDK101.sabc.cm,"fe80::d124:479c:1cc4:8ca9
10.96.61.135",Windows Server 2019 Standard,Tanium Client,1
CMRUCT21067.sabc.cm,"fe80::cfaf:d536:6655:9ec9
10.102.2.83",Windows 11 Entreprise,Tanium Client,1
CMRLPT24163.sabc.cm,"fe80::199:f66b:a2b5:80b3
192.168.41.190",Windows 10 Entreprise,Tanium Client,1
CMRUCT24086.sabc.cm,"fe80::8cfb:4ac7:f661:56f5
fe80::1455:1e8:8e7c:c0e0
10.100.5.59
10.100.0.145",Windows 10 Entreprise,Tanium Client,1
CMRLPT23261.sabc.cm,"fe80::3950:902d:5b4d:a883
10.100.0.87",Windows 10 Entreprise,Tanium Client,1
CMRUCT23144.sabc.cm,"fe80::9070:16fa:7154:1233
fe80::65f1:8b40:b474:51fe
fe80::15ad:4856:a7c6:b65e
169.254.117.151
10.100.5.59
172.26.0.1",Windows 10 Entreprise,Tanium Client,1
CMRUCT20100.sabc.cm,"fe80::e163:88e4:1223:2b6e
10.96.2.35",Windows 10 Entreprise,Tanium Client,1
CMRUCT20095.sabc.cm,"fe80::cd63:82e4:abc6:734f
10.98.2.112",Windows 10 Entreprise,Tanium Client,1
CMRLPT20030.sabc.cm,"fe80::393d:91a6:cb2f:f9bb
fe80::d774:18fc:a606:1411
169.254.30.48
10.58.41.24",Windows 10 Entreprise,Tanium Client,1
SABCTSE102.sabc.cm,"::1
10.103.244.47",Windows Server 2019 Standard,Tanium Client,1
CMRUCT23086.sabc.cm,"fe80::3870:f926:6b35:4d12
10.96.112.12",Windows 10 Entreprise,Tanium Client,1
SABCSQRH101.sabc.cm,"fe80::a121:e9e2:af41:4991
10.100.1.142",Windows Server 2016 Standard,Tanium Client,1
CMRUCT24069.sabc.cm,"fe80::9022:4f7b:1b2:d831
10.97.224.99",Windows 10 Professionnel,Tanium Client,1
GUINMORP101.sabc.cm,"fe80::41e2:af80:f76c:14b5
10.102.1.31",Windows Server 2019 Standard,Tanium Client,1
CMRUCT23217.sabc.cm,"fe80::543a:638d:7c5d:2f36
10.97.52.11",Windows 10 Entreprise,Tanium Client,1
CMRLPT23282.sabc.cm,"fe80::f5f5:b4ed:b430:582e
10.100.0.181",Windows 10 Entreprise,Tanium Client,1
CMRUCT23180.sabc.cm,"fe80::7684:ebe8:573d:cc86
10.100.4.69",Windows 10 Entreprise,Tanium Client,1
CMRLPT23163.sabc.cm,"fe80::6146:651b:28b2:9a1a
10.55.5.145",Windows 10 Entreprise,Tanium Client,1
CMRUCT20072.sabc.cm,"fe80::795a:ccb3:4ab8:dc5f
10.97.224.14",Windows 10 Entreprise,Tanium Client,1
CMRUCT20050.sabc.cm,"fe80::c662:c587:c1f3:99f3
10.96.2.222",Windows 10 Entreprise,Tanium Client,1
SABCELO201.sabc.cm,"fe80::2e91:40c1:ff77:dfb6
10.100.1.224",Windows Server 2019 Standard,Tanium Client,1
CMRUCT24157.sabc.cm,"fe80::f8cc:b3bd:22b:2895
10.96.2.39",Windows 10 Entreprise,Tanium Client,1
CMRLPT20087.sabc.cm,"fe80::21eb:9e71:447:e276
10.100.0.113",Windows 10 Entreprise,Tanium Client,1
CMRUCT22091.sabc.cm,"fe80::a9b:933:ddde:6ab6
10.96.80.111",Windows 10 Entreprise,Tanium Client,1
CMRLPT22147.sabc.cm,"fe80::cb59:bd8:6433:efb8
10.98.0.61",Windows 10 Entreprise,Tanium Client,1
NDOKSHARG101.sabc.cm,"fe80::f016:7811:feae:d9c4
10.96.1.17",Windows Server 2019 Standard,Tanium Client,1
CMRUCT23020.sabc.cm,"fe80::23a5:4d03:b342:5ca0
10.97.60.4",Windows 10 Entreprise,Tanium Client,1
BALISHAR003.sabc.cm,"::1
10.100.1.113",Windows Server 2019 Standard,Tanium Client,1
CMRLPT19073.sabc.cm,"fe80::6931:a4de:5166:564d
10.98.0.55",Windows 10 Entreprise,Tanium Client,1
CMRLPT22096.sabc.cm,"fe80::ce94:d924:a4cb:6030
10.98.0.59",Windows 10 Entreprise,Tanium Client,1
CMRLPT23193.sabc.cm,"fe80::5402:aac5:800:3bae
10.102.8.171",Windows 10 Entreprise,Tanium Client,1
CMRLPT22075.sabc.cm,"fe80::2ec9:14b6:40cd:7f5b
10.102.8.31",Windows 10 Entreprise,Tanium Client,1
CMRLPT22091.sabc.cm,"fe80::498b:fc02:fce0:cdda
10.100.0.44",Windows 10 Entreprise,Tanium Client,1
CMRUCT22009.sabc.cm,"fe80::beb8:3e98:c1cd:5b74
10.98.52.15",Windows 10 Entreprise,Tanium Client,1
CMRLPT24002.sabc.cm,"fe80::bbcb:ad8d:e9a4:c0a1
10.96.0.65",Windows 11 Entreprise,Tanium Client,1
BALIDOMC005.sabc.cm,"fe80::7261:f3be:2c6b:87c9
10.100.1.29",Windows Server 2019 Standard,Tanium Client,1
CMRLPT23012.sabc.cm,"fe80::3795:614:44ad:6d5
10.100.0.191",Windows 11 Entreprise,Tanium Client,1
CMRUCT21061.sabc.cm,"fe80::85a6:3925:5829:71e3
10.100.5.96",Windows 11 Entreprise,Tanium Client,1
CMRLPT24181.sabc.cm,"fe80::f564:8881:89cf:36c6
192.168.43.32",Windows 10 Entreprise,Tanium Client,1
CMRLPT21135.sabc.cm,"fe80::7d44:3741:1a7e:49f7
10.139.74.159",Windows 10 Entreprise,Tanium Client,1
SABCWEF101.sabc.cm,"fe80::511e:308:32d:5fd0
10.100.1.233",Windows Server 2019 Standard,Tanium Client,1
CMRUCT22162.sabc.cm,"fe80::5b98:e9cc:3d69:ec4d
10.102.8.184",Windows 10 Entreprise,Tanium Client,1
CMRUCT24078.sabc.cm,"fe80::d399:6448:28b:f832
fe80::60ff:8f8b:256c:2605
169.254.219.252
10.102.8.15",Windows 10 Entreprise,Tanium Client,1
CMRUCT20026.sabc.cm,"fe80::7a68:d5b8:8d2c:8b19
10.99.76.42",Windows 10 Entreprise,Tanium Client,1
CMRLPT21096.sabc.cm,"fe80::3a9d:1f4d:75e4:9115
10.100.0.107",Windows 10 Entreprise,Tanium Client,1
CMRUCT21117.sabc.cm,"fe80::565b:f364:24a8:e917
10.99.2.58",Windows 10 Entreprise,Tanium Client,1
CMRUCT20124.sabc.cm,"fe80::b7c1:d9b7:5652:3fbf
10.96.0.70",Windows 10 Entreprise,Tanium Client,1
CMRLTP20065.sabc.cm,"fe80::925d:c753:6a21:18a9
10.100.0.199",Windows 10 Entreprise,Tanium Client,1
CMRUCT25028.sabc.cm,"fe80::cae1:9796:ba6d:8cb1
10.98.2.77",Windows 10 Entreprise,Tanium Client,1
CMRLPT21039.sabc.cm,"fe80::3211:ae96:cd33:9633
10.100.0.52",Windows 10 Entreprise,Tanium Client,1
SABCISO201.sabc.cm,"::1
10.103.245.9",Windows Server 2019 Standard,Tanium Client,1
CMRLPT22174.sabc.cm,"fe80::61e3:4c9:d42b:d4fa
10.97.37.188",Windows 11 Entreprise,Tanium Client,1
CMRLPT21041.sabc.cm,"fe80::ca3e:2e94:f7cf:32c
10.100.0.183",Windows 10 Entreprise,Tanium Client,1
CMRLPT23047.sabc.cm,"fe80::1566:a338:84c:303e
10.96.2.18",Windows 10 Entreprise,Tanium Client,1
CMRLPT25044.sabc.cm,"fe80::9cf4:2b0e:6ced:1f9b
10.98.0.53",Windows 10 Entreprise,Tanium Client,1
CMRLPT22062.sabc.cm,"fe80::b73f:4de5:c4e:f24d
10.100.0.197",Windows 10 Entreprise,Tanium Client,1
CMRLPT19161.sabc.cm,"fe80::f7fe:45bc:c7e4:27a7
10.100.0.51",Windows 10 Entreprise,Tanium Client,1
CMRUCT24092.sabc.cm,"fe80::1ec6:f2f4:df29:6f8e
10.102.34.82",Windows 10 Entreprise,Tanium Client,1
CMRUCT25109.sabc.cm,"fe80::a444:1ce9:6a92:9bfe
10.97.224.205",Windows 10 Entreprise,Tanium Client,1
CMRLPT24111.sabc.cm,"fe80::7d1:cf:fddc:ece1
10.100.0.64",Windows 10 Entreprise,Tanium Client,1
CMRLPT21053.sabc.cm,"fe80::9651:912b:abb9:b0f5
10.100.0.84",Windows 11 Entreprise,Tanium Client,1
CMRUCT22033.sabc.cm,"fe80::82bb:1011:ac9e:1745
10.97.224.36",Windows 10 Entreprise,Tanium Client,1
CMRUCT21011.sabc.cm,"fe80::eddd:882:203:84be
10.100.5.79",Windows 10 Entreprise,Tanium Client,1
BAFOPDDK101.sabc.cm,"fe80::f6bc:3306:1b3f:cd7c
10.98.1.6",Windows Server 2019 Standard,Tanium Client,1
CMRLPT19290.sabc.cm,"fe80::5379:8a8d:a85a:f419
10.102.9.179",Windows 10 Entreprise,Tanium Client,1
CMRUCT21041.sabc.cm,"fe80::cbb4:ad1b:d96a:1159
10.101.2.22",Windows 10 Entreprise,Tanium Client,1
CMRLPT20071.sabc.cm,"fe80::791e:b253:35fd:7197
10.98.0.23",Windows 10 Entreprise,Tanium Client,1
CMRLPT20074.sabc.cm,"fe80::1025:2dd5:5f13:baca
10.100.0.77",Windows 10 Entreprise,Tanium Client,1
CMRLPT19215.sabc.cm,"fe80::a69c:4c5a:9511:6528
10.160.233.214",Windows 10 Entreprise,Tanium Client,1
CMRUCT22057.sabc.cm,"fe80::233d:c2a7:46fc:1550
10.97.224.187",Windows 10 Entreprise,Tanium Client,1
CMRUCT21133.sabc.cm,"fe80::84c6:dea7:60cf:13f7
10.102.112.21",Windows 10 Entreprise,Tanium Client,1
BALIDOMC003.sabc.cm,"::1
10.100.1.51",Windows Server 2019 Standard,Tanium Client,1
CMRLPT21102.sabc.cm,"fe80::e531:d1a0:95bb:750b
10.100.0.6",Windows 10 Entreprise,Tanium Client,1
CMRTAB20335.sabc.cm,"fe80::5d6e:6f91:2f03:5320
10.100.0.231",Windows 10 Professionnel,Tanium Client,1
mescondkouma.sabc.cm,"fe80::56da:408:21d4:5ba
fe80::74b4:6c54:98d4:6f4b
10.96.75.136
10.253.100.250",Windows Server 2019 Standard,Tanium Client,1
CMRUCT21100.sabc.cm,"fe80::f1a1:6a4f:3a0d:5ce
10.102.2.137",Windows 11 Entreprise,Tanium Client,1
YAOUMOS101.sabc.cm,"fe80::317b:1c57:78dd:9827
10.97.244.2",Windows Server 2019 Standard,Tanium Client,1
CMRLPT20032.sabc.cm,"fe80::4a51:ecd4:41f3:f9e
10.97.225.41",Windows 10 Entreprise,Tanium Client,1
CMRLPT22207.sabc.cm,"fe80::8c65:b96c:e00b:1252
10.102.8.46",Windows 10 Entreprise,Tanium Client,1
CMRLPT23198.sabc.cm,"fe80::e9d1:8d0:101c:4db6
10.102.8.25",Windows 10 Entreprise,Tanium Client,1
CMRUCT25078.sabc.cm,"fe80::5718:c463:4265:8d7e
fe80::4531:5dc9:a223:4baf
192.168.137.1
10.97.224.219",Windows 10 Entreprise,Tanium Client,1
CMRLPT23051.sabc.cm,"fe80::de9c:ca28:7e64:305c
10.96.2.111",Windows 10 Entreprise,Tanium Client,1
CMRUCT20076.sabc.cm,"fe80::88fd:160b:abbd:f955
10.97.224.105",Windows 10 Entreprise,Tanium Client,1
GAROPDDK101.sabc.cm,"fe80::b093:f417:c654:4dcb
10.99.1.12",Windows Server 2019 Standard,Tanium Client,1
CMRUCT23165.sabc.cm,"fe80::fe62:52ac:4d7:58d1
fe80::3092:c04f:bf2:57dc
10.102.112.20
10.102.113.21",Windows 10 Entreprise,Tanium Client,1
CMRUCT21042.sabc.cm,"fe80::392b:bbef:1052:8e60
10.101.2.5",Windows 10 Entreprise,Tanium Client,1
CMRUCT20008.sabc.cm,"fe80::c720:9c71:662d:ed41
10.99.2.84",Windows 10 Entreprise,Tanium Client,1
CMRUCT24172.sabc.cm,"fe80::ef28:ef60:a32c:4f60
10.97.92.10",Windows 10 Entreprise,Tanium Client,1
CMRLPT23237.sabc.cm,"fe80::e943:4263:c8e9:fb5b
10.100.0.249",Windows 10 Entreprise,Tanium Client,1
CMRUCT23149.sabc.cm,"fe80::d57f:2f12:f865:2f65
10.102.112.9",Windows 10 Entreprise,Tanium Client,1
CMRUCT23249.sabc.cm,"fe80::252c:e1dc:7cf0:ed2e
10.98.2.25",Windows 10 Entreprise,Tanium Client,1
CMRUCT22144.sabc.cm,"fe80::cf57:4977:f390:bccb
10.102.9.120",Windows 11 Entreprise,Tanium Client,1
CMRLPT22064.sabc.cm,"fe80::bfb8:f227:6f4a:d27f
10.100.0.22",Windows 10 Entreprise,Tanium Client,1
NDOKPDDK101.sabc.cm,"fe80::dd81:a29c:b190:cb12
10.96.1.12",Windows Server 2019 Standard,Tanium Client,1
CMRUCT20077.sabc.cm,"fe80::76a6:7816:4a5a:b19e
10.98.2.47",Windows 10 Entreprise,Tanium Client,1
CMRLPT24139.sabc.cm,"fe80::d21:77f1:8aae:9844
192.168.1.139
fd62:3da2:92db:8400:ccd0:8aa7:b49e:e949",Windows 10 Entreprise,Tanium Client,1
CMRUCT22157.sabc.cm,"fe80::ecee:324b:b557:34ff
10.102.1.195",Windows 10 Entreprise,Tanium Client,1
CMRLPT21119.sabc.cm,"fe80::910c:4975:eeff:5f62
10.96.75.17",Windows 10 Entreprise,Tanium Client,1
CMRUCT23171.sabc.cm,"fe80::32e1:fe98:24a2:32f8
10.102.113.31",Windows 10 Entreprise,Tanium Client,1
CMRLPT24108.sabc.cm,"fe80::8f58:71ab:3fc5:beb3
10.97.225.116",Windows 11 Entreprise,Tanium Client,1
CMRLPT23043.sabc.cm,"fe80::4ff:e5e4:8b24:3117
10.100.0.201",Windows 10 Entreprise,Tanium Client,1
CMRUCT22122.sabc.cm,"fe80::3318:ca4f:ab28:14b6
10.97.36.8",Windows 10 Entreprise,Tanium Client,1
CMRLPT20112.sabc.cm,"fe80::42a1:a615:8ec6:c87b
10.102.8.74",Windows 10 Entreprise,Tanium Client,1
SABCADMIN.sabc.cm,"fe80::48ab:d5c2:357b:e883
10.100.1.93",Windows Server 2022 Standard,Tanium Client,1
CMRUCT20019.sabc.cm,"fe80::152a:202f:c5d3:ca9d
10.99.36.3",Windows 10 Entreprise,Tanium Client,1
SABCSQDIMO201.sabc.cm,"::1
10.103.245.2",Windows Server 2019 Standard,Tanium Client,1
CMRUCT20014.sabc.cm,"fe80::10f6:4f3e:70a1:af7b
10.99.2.30",Windows 10 Entreprise,Tanium Client,1
CMRUCT19087.sabc.cm,"fe80::2fa5:500b:e0bf:b91f
10.102.2.20",Windows 10 Entreprise,Tanium Client,1
CMRLPT21123.sabc.cm,"fe80::4e37:9fcf:e6bf:3cdd
10.100.0.29",Windows 10 Entreprise,Tanium Client,1
CMRLPT23200.sabc.cm,"fe80::d59e:2530:1fa7:d7b4
10.102.8.61",Windows 10 Entreprise,Tanium Client,1
CMRUCT20173.sabc.cm,"fe80::1e:8669:f11:2816
10.102.9.108",Windows 10 Entreprise,Tanium Client,1
CMRLPT24042.sabc.cm,"fe80::16c4:829b:57ef:86f9
10.100.0.36",Windows 10 Entreprise,Tanium Client,1
CMRUCT20114.sabc.cm,"fe80::2807:dd60:b16c:a6db
10.96.70.110",Windows 10 Entreprise,Tanium Client,1
CMRUCT20087.sabc.cm,"fe80::1e4:7ca6:a26a:8133
10.98.2.37",Windows 10 Entreprise,Tanium Client,1
CMRUCT24174.sabc.cm,"fe80::214d:3e30:2c03:3032
10.98.2.64",Windows 10 Entreprise,Tanium Client,1
CMRUCT24038.sabc.cm,"fe80::c548:7437:a729:ac08
10.98.2.43",Windows 10 Entreprise,Tanium Client,1
